,Region,Total_Amount,Años en entregar,Month Created,Product_Name,Opportunity_Owner,Delivery_Year,Delivery_Quarter,"Pricing, Delivery_Terms_Approved","Pricing, Delivery_Terms_Quote_Appr",Decision,Promedio_Region_Por_Quarter,Promedio_Owner_Por_Year_And_Quarter,Lag_1,Delta
830,EMEA,2.742712362145648,1,6,Product_Name_163,Person_Name_4,2017,Q2,0,0,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
891,EMEA,2.661970489639455,1,7,Product_Name_85,Person_Name_4,2017,Q2,0,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1191,EMEA,2.7374187943905035,1,10,Product_Name_210,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1363,EMEA,2.6956071097821366,1,11,Product_Name_134,Person_Name_4,2017,Q2,0,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1371,EMEA,2.8972324732505723,1,11,Product_Name_166,Person_Name_4,2017,Q2,0,0,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1385,EMEA,2.732333349587207,1,11,Product_Name_163,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1413,EMEA,2.927822692843664,1,12,Other,Person_Name_4,2017,Q2,0,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1414,EMEA,2.9489135851508586,1,12,Other,Person_Name_4,2017,Q2,0,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1442,EMEA,2.941073978026992,1,12,Product_Name_170,Person_Name_4,2017,Q2,0,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1453,EMEA,2.6658239159359214,1,12,Product_Name_192,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1468,EMEA,2.911998706805462,1,12,Product_Name_170,Person_Name_4,2017,Q2,0,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1469,EMEA,2.9527890714784015,1,12,Other,Person_Name_4,2017,Q2,0,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1499,EMEA,2.6552170432649325,0,3,Product_Name_209,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1522,EMEA,2.7379236020024744,0,3,Product_Name_210,Person_Name_4,2017,Q2,0,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1604,EMEA,2.6500645014987962,0,3,Product_Name_209,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1618,EMEA,2.8438486270365564,0,3,Product_Name_157,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1619,EMEA,2.8969667663290513,0,3,Product_Name_109,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1620,EMEA,2.7105173437288985,0,3,Product_Name_96,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1633,EMEA,2.7178100067091693,0,3,Product_Name_128,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1635,EMEA,2.7257249123772964,0,3,Product_Name_128,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1660,EMEA,2.5825919955536842,0,4,Product_Name_363,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1676,EMEA,2.727149418105361,0,4,Product_Name_201,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1684,EMEA,2.7542398727806328,0,4,Product_Name_201,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1694,EMEA,2.7327384877781062,0,4,Product_Name_107,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1697,EMEA,2.8413570802568837,0,4,Product_Name_110,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1698,EMEA,2.7383276725741323,0,4,Product_Name_154,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1699,EMEA,2.7053141625931687,0,4,Product_Name_162,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1700,EMEA,2.7371822361308107,0,4,Product_Name_154,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1720,EMEA,2.73542259434442,0,4,Product_Name_154,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1723,EMEA,2.651031810988376,0,4,Product_Name_209,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1738,EMEA,2.37406527337883,0,4,Product_Name_85,Person_Name_4,2017,Q2,0,0,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1739,EMEA,2.3674241347227762,0,4,Product_Name_69,Person_Name_4,2017,Q2,0,0,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1752,EMEA,2.870174638732784,0,4,Product_Name_110,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1777,EMEA,2.827254825524349,0,4,Product_Name_131,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1803,EMEA,2.375894009087974,0,4,Product_Name_214,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1805,EMEA,2.725987468275045,0,4,Product_Name_197,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1810,EMEA,2.733718919805705,0,4,Product_Name_168,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1811,EMEA,2.5673863285865317,0,4,Product_Name_167,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1812,EMEA,2.557126371368911,0,4,Product_Name_111,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1813,EMEA,2.606934994291959,0,4,Product_Name_226,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1821,EMEA,2.6759971457783687,0,4,Product_Name_132,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1834,EMEA,2.6457466137324457,0,4,Product_Name_132,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1838,EMEA,2.734509188256269,0,4,Product_Name_201,Person_Name_4,2017,Q2,0,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1866,EMEA,2.6995368344891797,0,5,Product_Name_111,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1880,EMEA,2.665737845348279,0,5,Product_Name_217,Person_Name_4,2017,Q2,0,0,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1888,EMEA,2.7374351441070464,0,5,Product_Name_154,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1973,EMEA,2.69879400047389,0,5,Product_Name_209,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1980,EMEA,2.6599431232341075,0,5,Product_Name_231,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1984,EMEA,2.7019192858943994,0,5,Product_Name_214,Person_Name_4,2017,Q2,0,0,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1989,EMEA,2.678688689998901,0,5,Product_Name_69,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
1990,EMEA,2.485081621246622,0,5,Product_Name_69,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2004,EMEA,2.492194009325555,0,5,Product_Name_111,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2005,EMEA,2.6329033209584938,0,5,Product_Name_226,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2156,EMEA,2.5742489353520885,0,5,Product_Name_192,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2177,EMEA,2.648638844048374,0,5,Product_Name_132,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2186,EMEA,2.639409430514192,0,5,Product_Name_209,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2187,EMEA,2.5385536883271778,0,5,Product_Name_226,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2188,EMEA,2.529392051040939,0,5,Product_Name_111,Person_Name_4,2017,Q2,0,0,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2189,EMEA,2.3735158496530593,0,5,Product_Name_100,Person_Name_4,2017,Q2,0,0,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2191,EMEA,2.678688689998901,0,5,Product_Name_69,Person_Name_4,2017,Q2,1,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2196,EMEA,2.8352936085577523,0,5,Product_Name_131,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2197,EMEA,2.8274617298825833,0,5,Product_Name_110,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2205,EMEA,2.485081621246622,0,5,Product_Name_69,Person_Name_4,2017,Q2,0,0,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2206,EMEA,2.645649213833301,0,5,Product_Name_190,Person_Name_4,2017,Q2,0,0,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2245,EMEA,2.8482892775111686,0,6,Product_Name_110,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2246,EMEA,2.83319274947661,0,6,Product_Name_131,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2247,EMEA,2.8322802129488354,0,6,Product_Name_110,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2249,EMEA,2.792682912800729,0,6,Product_Name_198,Person_Name_4,2017,Q2,0,1,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2264,EMEA,2.778815439230314,0,6,Product_Name_129,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2267,EMEA,2.7964577433341535,0,6,Product_Name_129,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2317,EMEA,2.8274617298825833,0,6,Product_Name_110,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2318,EMEA,2.8281754330970004,0,6,Product_Name_131,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2394,EMEA,2.7525598891669425,0,6,Product_Name_128,Person_Name_4,2017,Q2,1,1,0,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
2405,EMEA,2.6451084835548087,0,6,Product_Name_217,Person_Name_4,2017,Q2,0,0,1,2.4867979215085256,2.5274416188947453,2.567572549345758,2.098934676994719
10292,APAC,2.803598741564958,0,1,Product_Name_169,Person_Name_4,2017,Q2,0,0,0,2.4376208909034154,2.5274416188947453,2.567572549345758,2.098934676994719
207,EMEA,2.6503561822283954,0,1,Product_Name_209,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
282,EMEA,2.771146381148134,0,2,Product_Name_197,Person_Name_4,2017,Q3,0,0,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
309,EMEA,2.8021546993058197,0,2,Product_Name_169,Person_Name_4,2017,Q3,0,0,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
351,EMEA,2.752498913920924,0,2,Product_Name_220,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
352,EMEA,2.897067678115774,0,2,Product_Name_223,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
388,EMEA,2.87367925146043,0,2,Product_Name_131,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
389,EMEA,2.8737984959147314,0,2,Product_Name_110,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
449,EMEA,2.946288447735365,0,3,Product_Name_109,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
450,EMEA,2.8524688343247684,0,3,Product_Name_110,Person_Name_4,2017,Q3,0,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
962,EMEA,2.8947356775025286,1,7,Product_Name_170,Person_Name_4,2017,Q3,0,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1190,EMEA,2.737999232768686,1,10,Product_Name_168,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1466,EMEA,2.9114863698178017,1,12,Product_Name_170,Person_Name_4,2017,Q3,0,0,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1572,EMEA,2.910756565305715,0,3,Product_Name_445,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1573,EMEA,2.9107928482888883,0,3,Product_Name_432,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1597,EMEA,2.9556827248766675,0,3,Product_Name_445,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1598,EMEA,2.955938581980152,0,3,Product_Name_432,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1599,EMEA,2.731382993860633,0,3,Product_Name_128,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1600,EMEA,2.7317496122158964,0,3,Product_Name_128,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1601,EMEA,2.776168474665051,0,3,Product_Name_129,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1774,EMEA,2.7125229544861673,0,4,Product_Name_168,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1775,EMEA,2.722740118416036,0,4,Product_Name_168,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1776,EMEA,2.732725009688781,0,4,Product_Name_168,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1804,EMEA,2.6740311723819885,0,4,Product_Name_214,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1806,EMEA,2.629839895299709,0,4,Product_Name_192,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1808,EMEA,2.735314296989762,0,4,Product_Name_197,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1809,EMEA,2.683199161124166,0,4,Product_Name_217,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1817,EMEA,2.7015975229667264,0,4,Product_Name_190,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1819,EMEA,2.8491212149388723,0,4,Product_Name_131,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1820,EMEA,2.8482892775111686,0,4,Product_Name_110,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1835,EMEA,2.6937559285997317,0,4,Product_Name_132,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1889,EMEA,2.6835104761151674,0,5,Product_Name_162,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1890,EMEA,2.7656362887713253,0,5,Product_Name_154,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1909,EMEA,2.7911524284324787,0,5,Product_Name_198,Person_Name_4,2017,Q3,0,0,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1910,EMEA,2.806763061343728,0,5,Product_Name_129,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1981,EMEA,2.6591737890951936,0,5,Product_Name_181,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1983,EMEA,2.728753253982374,0,5,Product_Name_210,Person_Name_4,2017,Q3,0,0,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1991,EMEA,2.8812278887140157,0,5,Product_Name_407,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1992,EMEA,2.882046048435779,0,5,Product_Name_433,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1993,EMEA,2.8812278887140157,0,5,Product_Name_412,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1994,EMEA,2.861014041582751,0,5,Product_Name_412,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
1995,EMEA,2.89588015760168,0,5,Product_Name_432,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2053,EMEA,2.5577169582806305,0,9,Product_Name_209,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2124,EMEA,2.701526584577574,0,9,Product_Name_226,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2152,EMEA,2.735816582921617,0,5,Product_Name_128,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2153,EMEA,2.7649396094295198,0,5,Product_Name_107,Person_Name_4,2017,Q3,0,0,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2154,EMEA,2.7741167059141323,0,5,Product_Name_210,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2155,EMEA,2.7888755941086414,0,5,Product_Name_211,Person_Name_4,2017,Q3,0,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2160,EMEA,2.7252636450374306,0,5,Product_Name_210,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2198,EMEA,2.8099428256001056,0,5,Product_Name_110,Person_Name_4,2017,Q3,0,0,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2234,EMEA,2.725710844565912,0,6,Product_Name_201,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2235,EMEA,2.770111273432726,0,6,Product_Name_201,Person_Name_4,2017,Q3,1,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2250,EMEA,2.7840033522633365,0,6,Product_Name_211,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2251,EMEA,2.8389246714573275,0,6,Product_Name_213,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2286,EMEA,2.665567160711769,0,6,Product_Name_148,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2334,EMEA,2.758374752695146,0,6,Other,Person_Name_4,2017,Q3,0,1,1,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
2340,EMEA,2.7443785798756366,0,6,Product_Name_201,Person_Name_4,2017,Q3,1,1,0,2.4997765226129656,2.568527560673364,2.5274416188947453,2.2186990195704417
